,symbol,ticker
4753,OTC:DOGEF,DOGEF
4754,CBOE:DOGG,DOGG
4755,OTC:DOGP,DOGP
4756,NASDAQ:DOGZ,DOGZ
4757,CBOE:DOJE,DOJE
4758,AMEX:DOL,DOL
4759,NYSE:DOLE,DOLE
4760,NASDAQ:DOMH,DOMH
4761,NASDAQ:DOMO,DOMO
4762,OTC:DOMR,DOMR
4763,OTC:DOMWF,DOMWF
4764,AMEX:DON,DON
4765,NASDAQ:DOOO,DOOO
4766,NASDAQ:DORM,DORM
4767,OTC:DOSEF,DOSEF
4768,NYSE:DOUG,DOUG
4769,NYSE:DOV,DOV
4770,NYSE:DOW,DOW
4771,OTC:DOWAY,DOWAY
4772,NASDAQ:DOX,DOX
4773,NASDAQ:DOYU,DOYU
4774,OTC:DPBE,DPBE
4775,NYSE:DPG,DPG
4776,OTC:DPLMF,DPLMF
4777,OTC:DPLSD,DPLSD
4778,OTC:DPMAY,DPMAY
4779,OTC:DPMLF,DPMLF
4780,NASDAQ:DPRO,DPRO
4781,AMEX:DPST,DPST
4782,OTC:DPSTF,DPSTF
4783,OTC:DPUI,DPUI
4784,OTC:DPUKY,DPUKY
4785,OTC:DPXCF,DPXCF
4786,NASDAQ:DPZ,DPZ
4787,OTC:DPZUF,DPZUF
4788,NYSE:DQ,DQ
4789,OTC:DQJCF,DQJCF
4790,OTC:DQJCY,DQJCY
4791,OTC:DQWS,DQWS
4792,AMEX:DRAI,DRAI
4793,AMEX:DRAY,DRAY
4794,OTC:DRCR,DRCR
4795,NASDAQ:DRCT,DRCT
4796,NYSE:DRD,DRD
4797,NASDAQ:DRDB,DRDB
4798,NASDAQ:DRDBU,DRDBU
4799,OTC:DRDGF,DRDGF
4800,OTC:DREM,DREM
4801,AMEX:DRES,DRES
4802,OTC:DRETF,DRETF
4803,OTC:DREUF,DREUF
4804,CBOE:DRGN,DRGN
4805,OTC:DRGV,DRGV
4806,NYSE:DRH,DRH
4807,NYSE:DRH/PA,DRH/PA
4808,NYSE:DRI,DRI
4809,NASDAQ:DRIO,DRIO
4810,AMEX:DRIP,DRIP
4811,NASDAQ:DRIV,DRIV
4812,OTC:DRJG,DRJG
4813,OTC:DRKOF,DRKOF
4814,AMEX:DRKY,DRKY
4815,NYSE:DRLL,DRLL
4816,NASDAQ:DRMA,DRMA
4817,OTC:DRMTY,DRMTY
4818,AMEX:DRN,DRN
4819,OTC:DRNG,DRNG
4820,OTC:DRNK,DRNK
4821,OTC:DROP,DROP
4822,OTC:DROR,DROR
4823,OTC:DRPRF,DRPRF
4824,OTC:DRPRY,DRPRY
4825,OTC:DRREF,DRREF
4826,OTC:DRRLF,DRRLF
4827,OTC:DRRSF,DRRSF
4828,NASDAQ:DRS,DRS
4829,OTC:DRSHF,DRSHF
4830,CBOE:DRSK,DRSK
4831,OTC:DRTGF,DRTGF
4832,NASDAQ:DRTS,DRTS
4833,OTC:DRTTF,DRTTF
4834,NASDAQ:DRUG,DRUG
4835,OTC:DRUNF,DRUNF
4836,AMEX:DRUP,DRUP
4837,AMEX:DRV,DRV
4838,NASDAQ:DRVN,DRVN
4839,OTC:DRWN,DRWN
4840,OTC:DRXGY,DRXGY
4841,OTC:DRYGF,DRYGF
4842,OTC:DSBX,DSBX
4843,CBOE:DSCF,DSCF
4844,OTC:DSCR,DSCR
4845,OTC:DSCSY,DSCSY
4846,OTC:DSDVF,DSDVF
4847,OTC:DSDVY,DSDVY
4848,OTC:DSEEY,DSEEY
4849,CBOE:DSEP,DSEP
4850,OTC:DSFIY,DSFIY
4851,NASDAQ:DSGN,DSGN
4852,NASDAQ:DSGR,DSGR
4853,OTC:DSGT,DSGT
4854,NASDAQ:DSGX,DSGX
4855,OTC:DSHK,DSHK
4856,OTC:DSHKN,DSHKN
4857,OTC:DSHKO,DSHKO
4858,OTC:DSHKP,DSHKP
4859,AMEX:DSI,DSI
4860,OTC:DSITF,DSITF
4861,OTC:DSKYF,DSKYF
4862,NYSE:DSL,DSL
4863,NYSE:DSM,DSM
4864,NYSE:DSMC,DSMC
4865,OTC:DSMFF,DSMFF
4866,OTC:DSNKY,DSNKY
4867,OTC:DSNY,DSNY
4868,NASDAQ:DSP,DSP
4869,AMEX:DSPY,DSPY
4870,AMEX:DSS,DSS
4871,AMEX:DSTL,DSTL
4872,NYSE:DSTX,DSTX
4873,NYSE:DSU,DSU
4874,OTC:DSVSF,DSVSF
4875,NASDAQ:DSWL,DSWL
4876,NYSE:DSX,DSX
4877,NYSE:DSX/PB,DSX/PB
4878,NASDAQ:DSY,DSY
4879,NYSE:DT,DT
4880,AMEX:DTAN,DTAN
4881,OTC:DTARF,DTARF
4882,NYSE:DTB,DTB
4883,OTC:DTCFF,DTCFF
4884,OTC:DTCGF,DTCGF
4885,NASDAQ:DTCK,DTCK
4886,NASDAQ:DTCR,DTCR
4887,OTC:DTCWY,DTCWY
4888,AMEX:DTD,DTD
4889,NYSE:DTE,DTE
4890,OTC:DTEAF,DTEAF
4891,AMEX:DTEC,DTEC
4892,OTC:DTEGF,DTEGF
4893,OTC:DTEGY,DTEGY
4894,OTC:DTEMF,DTEMF
4895,NYSE:DTF,DTF
4896,NYSE:DTG,DTG
4897,OTC:DTGHF,DTGHF
4898,OTC:DTGI,DTGI
4899,AMEX:DTH,DTH
4900,NASDAQ:DTI,DTI
4901,OTC:DTII,DTII
4902,NASDAQ:DTIL,DTIL
4903,NYSE:DTK,DTK
4904,OTC:DTLAP,DTLAP
4905,OTC:DTLIF,DTLIF
4906,NYSE:DTM,DTM
4907,OTC:DTMXF,DTMXF
4908,OTC:DTNOF,DTNOF
4909,OTC:DTPKF,DTPKF
4910,AMEX:DTRE,DTRE
4911,OTC:DTREF,DTREF
4912,OTC:DTRK,DTRK
4913,OTC:DTRL,DTRL
4914,OTC:DTRUY,DTRUY
4915,NASDAQ:DTSQ,DTSQ
4916,OTC:DTSRF,DTSRF
4917,NASDAQ:DTSS,DTSS
4918,NASDAQ:DTST,DTST
4919,OTC:DTTLY,DTTLY
4920,NYSE:DTW,DTW
4921,OTC:DTWOF,DTWOF
4922,OTC:DTZNY,DTZNY
4923,OTC:DTZZF,DTZZF
4924,OTC:DUAVF,DUAVF
4925,CBOE:DUBS,DUBS
4926,OTC:DUFRY,DUFRY
4927,AMEX:DUG,DUG
4928,AMEX:DUHP,DUHP
4929,NYSE:DUK,DUK
4930,NYSE:DUK/PA,DUK/PA
4931,NYSE:DUKB,DUKB
4932,NASDAQ:DUKH,DUKH
4933,AMEX:DUKQ,DUKQ
4934,OTC:DUKR,DUKR
4935,NASDAQ:DUKX,DUKX
4936,AMEX:DUKZ,DUKZ
4937,AMEX:DULL,DULL
4938,AMEX:DUNK,DUNK
4939,NASDAQ:DUO,DUO
4940,NASDAQ:DUOL,DUOL
4941,NASDAQ:DUOT,DUOT
4942,CBOE:DURA,DURA
4943,OTC:DURCF,DURCF
4944,OTC:DURYY,DURYY
4945,CBOE:DUSA,DUSA
4946,AMEX:DUSB,DUSB
4947,AMEX:DUSL,DUSL
4948,AMEX:DUST,DUST
4949,OTC:DUTVD,DUTVD
4950,OTC:DUUO,DUUO
4951,OTC:DUVNF,DUVNF
4952,NYSE:DV,DV
4953,NYSE:DVA,DVA
4954,NASDAQ:DVAL,DVAL
4955,NASDAQ:DVAX,DVAX
4956,OTC:DVCMY,DVCMY
4957,OTC:DVDCF,DVDCF
4958,AMEX:DVDN,DVDN
4959,OTC:DVFI,DVFI
4960,NASDAQ:DVIN,DVIN
4961,OTC:DVLN,DVLN
4962,OTC:DVLP,DVLP
4963,NASDAQ:DVLT,DVLT
4964,NASDAQ:DVLU,DVLU
4965,NYSE:DVN,DVN
4966,AMEX:DVND,DVND
4967,NASDAQ:DVOL,DVOL
4968,NASDAQ:DVQQ,DVQQ
4969,NASDAQ:DVRE,DVRE
4970,AMEX:DVS,DVS
4971,NASDAQ:DVSP,DVSP
4972,OTC:DVSPF,DVSPF
4973,NASDAQ:DVUT,DVUT
4974,NASDAQ:DVXB,DVXB
4975,NASDAQ:DVXC,DVXC
4976,NASDAQ:DVXE,DVXE
4977,NASDAQ:DVXF,DVXF
4978,NASDAQ:DVXK,DVXK
4979,NASDAQ:DVXP,DVXP
4980,NASDAQ:DVXV,DVXV
4981,NASDAQ:DVXY,DVXY
4982,NASDAQ:DVY,DVY
4983,AMEX:DVYA,DVYA
4984,AMEX:DVYE,DVYE
4985,OTC:DWAHY,DWAHY
4986,NASDAQ:DWAS,DWAS
4987,NASDAQ:DWAW,DWAW
4988,OTC:DWAY,DWAY
4989,OTC:DWLAF,DWLAF
4990,CBOE:DWLD,DWLD
4991,AMEX:DWM,DWM
4992,AMEX:DWMF,DWMF
4993,OTC:DWNX,DWNX
4994,NASDAQ:DWSH,DWSH
4995,NASDAQ:DWSN,DWSN
4996,NASDAQ:DWTX,DWTX
4997,NASDAQ:DWUS,DWUS
4998,AMEX:DWX,DWX
4999,NYSE:DX,DX
5000,NYSE:DX/PC,DX/PC
5001,OTC:DXBRF,DXBRF
5002,NYSE:DXC,DXC
5003,NASDAQ:DXCM,DXCM
5004,AMEX:DXD,DXD
5005,AMEX:DXF,DXF
5006,AMEX:DXIV,DXIV
5007,AMEX:DXJ,DXJ
5008,NASDAQ:DXLG,DXLG
5009,OTC:DXMEF,DXMEF
5010,NASDAQ:DXPE,DXPE
5011,NASDAQ:DXR,DXR
5012,NASDAQ:DXST,DXST
5013,AMEX:DXUV,DXUV
5014,OTC:DXYN,DXYN
5015,NYSE:DXYZ,DXYZ
5016,NYSE:DY,DY
5017,NASDAQ:DYAI,DYAI
5018,NASDAQ:DYCQ,DYCQ
5019,NASDAQ:DYCQU,DYCQU
5020,NASDAQ:DYFI,DYFI
5021,OTC:DYFSF,DYFSF
5022,AMEX:DYLD,DYLD
5023,AMEX:DYLG,DYLG
5024,OTC:DYLLF,DYLLF
5025,NASDAQ:DYN,DYN
5026,OTC:DYNA,DYNA
5027,NASDAQ:DYNB,DYNB
5028,OTC:DYNDF,DYNDF
5029,AMEX:DYNF,DYNF
5030,OTC:DYNR,DYNR
5031,OTC:DYNT,DYNT
5032,NASDAQ:DYTA,DYTA
5033,OTC:DZSIQ,DZSIQ
5034,AMEX:DZZ,DZZ
5035,NYSE:E,E
5036,NASDAQ:EA,EA
5037,OTC:EACO,EACO
5038,AMEX:EAD,EAD
5039,OTC:EADSF,EADSF
5040,OTC:EADSY,EADSY
5041,NYSE:EAF,EAF
5042,AMEX:EAFG,EAFG
5043,AMEX:EAGG,EAGG
5044,AMEX:EAGL,EAGL
5045,OTC:EAGRF,EAGRF
5046,NYSE:EAI,EAI
5047,CBOE:EALT,EALT
5048,CBOE:EAOA,EAOA
5049,CBOE:EAOK,EAOK
5050,CBOE:EAOM,EAOM
5051,CBOE:EAOR,EAOR
5052,OTC:EAPH,EAPH
5053,AMEX:EAPR,EAPR
5054,OTC:EARI,EARI
5055,NYSE:EARN,EARN
5056,AMEX:EASG,EASG
5057,NASDAQ:EASY,EASY
5058,NYSE:EAT,EAT
5059,OTC:EATMF,EATMF
5060,OTC:EATR,EATR
5061,AMEX:EATZ,EATZ
5062,OTC:EAUI,EAUI
5063,OTC:EAWD,EAWD
5064,OTC:EAXR,EAXR
5065,NYSE:EB,EB
5066,NASDAQ:EBAY,EBAY
5067,OTC:EBBGF,EBBGF
5068,OTC:EBBNF,EBBNF
5069,NASDAQ:EBC,EBC
5070,OTC:EBCOY,EBCOY
5071,OTC:EBET,EBET
5072,NYSE:EBF,EBF
5073,OTC:EBFI,EBFI
5074,OTC:EBGEF,EBGEF
5075,NASDAQ:EBI,EBI
5076,AMEX:EBIT,EBIT
5077,NASDAQ:EBIZ,EBIZ
5078,OTC:EBKDY,EBKDY
5079,OTC:EBKOF,EBKOF
5080,NASDAQ:EBMT,EBMT
5081,AMEX:EBND,EBND
5082,OTC:EBODF,EBODF
5083,NASDAQ:EBON,EBON
5084,OTC:EBOSY,EBOSY
5085,NYSE:EBR,EBR
5086,NYSE:EBR.B,EBR.B
5087,OTC:EBRCZ,EBRCZ
5088,OTC:EBRGF,EBRGF
5089,NYSE:EBS,EBS
5090,AMEX:EBUF,EBUF
5091,OTC:EBZT,EBZT
5092,NYSE:EC,EC
5093,OTC:ECAOF,ECAOF
5094,NYSE:ECAT,ECAT
5095,NASDAQ:ECBK,ECBK
5096,NYSE:ECC,ECC
5097,NYSE:ECC/PD,ECC/PD
5098,NYSE:ECCC,ECCC
5099,NYSE:ECCF,ECCF
5100,NYSE:ECCU,ECCU
5101,NYSE:ECCV,ECCV
5102,NYSE:ECCW,ECCW
5103,NYSE:ECCX,ECCX
5104,NASDAQ:ECDA,ECDA
5105,OTC:ECDD,ECDD
5106,OTC:ECDP,ECDP
5107,OTC:ECELF,ECELF
5108,OTC:ECEZ,ECEZ
5109,AMEX:ECF,ECF
5110,AMEX:ECF/PA,ECF/PA
5111,NYSE:ECG,ECG
5112,OTC:ECGI,ECGI
5113,OTC:ECGS,ECGS
5114,CBOE:ECH,ECH
5115,OTC:ECIA,ECIA
5116,NYSE:ECL,ECL
5117,OTC:ECLMF,ECLMF
5118,OTC:ECLP,ECLP
5119,AMEX:ECML,ECML
5120,OTC:ECMLF,ECMLF
5121,OTC:ECNCF,ECNCF
5122,AMEX:ECNS,ECNS
5123,NYSE:ECO,ECO
5124,AMEX:ECON,ECON
5125,NASDAQ:ECOR,ECOR
5126,OTC:ECORF,ECORF
5127,NASDAQ:ECOW,ECOW
5128,OTC:ECOX,ECOX
5129,NASDAQ:ECPG,ECPG
5130,OTC:ECPL,ECPL
5131,OTC:ECPN,ECPN
5132,OTC:ECRAF,ECRAF
5133,OTC:ECRFF,ECRFF
5134,OTC:ECRO,ECRO
5135,OTC:ECSNF,ECSNF
5136,OTC:ECSTF,ECSTF
5137,OTC:ECTM,ECTM
5138,NYSE:ECVT,ECVT
5139,OTC:ECVTF,ECVTF
5140,NASDAQ:ECX,ECX
5141,OTC:ECXJ,ECXJ
5142,NYSE:ED,ED
5143,NASDAQ:EDAP,EDAP
5144,NASDAQ:EDBL,EDBL
5145,AMEX:EDC,EDC
5146,NYSE:EDD,EDD
5147,OTC:EDDRF,EDDRF
5148,OTC:EDDYF,EDDYF
5149,CBOE:EDEN,EDEN
5150,NYSE:EDF,EDF
5151,CBOE:EDGE,EDGE
5152,AMEX:EDGF,EDGF
5153,AMEX:EDGH,EDGH
5154,AMEX:EDGI,EDGI
5155,OTC:EDGM,EDGM
5156,AMEX:EDGU,EDGU
5157,NASDAQ:EDHL,EDHL
5158,NASDAQ:EDIT,EDIT
5159,AMEX:EDIV,EDIV
5160,OTC:EDMCQ,EDMCQ
5161,NYSE:EDN,EDN
5162,OTC:EDNMF,EDNMF
5163,OTC:EDNMY,EDNMY
5164,AMEX:EDOG,EDOG
5165,AMEX:EDOW,EDOW
5166,OTC:EDPFY,EDPFY
5167,OTC:EDRVF,EDRVF
5168,OTC:EDRVY,EDRVY
5169,NASDAQ:EDRY,EDRY
5170,NASDAQ:EDSA,EDSA
5171,NASDAQ:EDTK,EDTK
5172,OTC:EDTXF,EDTXF
5173,NYSE:EDU,EDU
5174,NASDAQ:EDUC,EDUC
5175,AMEX:EDV,EDV
5176,OTC:EDVGF,EDVGF
5177,OTC:EDVMF,EDVMF
5178,OTC:EDVR,EDVR
5179,OTC:EDXC,EDXC
5180,AMEX:EDZ,EDZ
5181,OTC:EDZR,EDZR
5182,NYSE:EE,EE
5183,NYSE:EEA,EEA
5184,OTC:EEENF,EEENF
5185,OTC:EEEP,EEEP
5186,NASDAQ:EEFT,EEFT
5187,OTC:EEGI,EEGI
5188,OTC:EEGUF,EEGUF
5189,NASDAQ:EEIQ,EEIQ
5190,AMEX:EELV,EELV
5191,AMEX:EEM,EEM
5192,NASDAQ:EEMA,EEMA
5193,OTC:EEMMF,EEMMF
5194,AMEX:EEMO,EEMO
5195,AMEX:EEMS,EEMS
5196,CBOE:EEMV,EEMV
5197,AMEX:EEMX,EEMX
5198,OTC:EERGF,EERGF
5199,AMEX:EES,EES
5200,OTC:EESE,EESE
5201,OTC:EESH,EESH
5202,AMEX:EET,EET
5203,AMEX:EETH,EETH
5204,AMEX:EEV,EEV
5205,NYSE:EEX,EEX
5206,AMEX:EFA,EFA
5207,AMEX:EFAA,EFAA
5208,CBOE:EFAD,EFAD
5209,NASDAQ:EFAS,EFAS
5210,CBOE:EFAV,EFAV
5211,AMEX:EFAX,EFAX
5212,NYSE:EFC,EFC
5213,NYSE:EFC/PA,EFC/PA
5214,NYSE:EFC/PB,EFC/PB
5215,NYSE:EFC/PC,EFC/PC
5216,NYSE:EFC/PD,EFC/PD
5217,AMEX:EFFE,EFFE
5218,AMEX:EFFI,EFFI
5219,CBOE:EFG,EFG
5220,OTC:EFGSY,EFGSY
5221,OTC:EFIN,EFIN
5222,OTC:EFIR,EFIR
5223,AMEX:EFIV,EFIV
5224,OTC:EFMSF,EFMSF
5225,CBOE:EFNL,EFNL
5226,AMEX:EFO,EFO
5227,NASDAQ:EFOI,EFOI
5228,NYSE:EFR,EFR
5229,NASDAQ:EFRA,EFRA
5230,OTC:EFRGF,EFRGF
5231,OTC:EFRTF,EFRTF
5232,NASDAQ:EFSC,EFSC
5233,NASDAQ:EFSCP,EFSCP
5234,NASDAQ:EFSI,EFSI
5235,NYSE:EFT,EFT
5236,OTC:EFTR,EFTR
5237,NASDAQ:EFTY,EFTY
5238,AMEX:EFU,EFU
5239,CBOE:EFV,EFV
5240,NYSE:EFX,EFX
5241,NYSE:EFXT,EFXT
5242,AMEX:EFZ,EFZ
5243,NYSE:EG,EG
5244,NASDAQ:EGAN,EGAN
5245,NASDAQ:EGBN,EGBN
5246,OTC:EGFEY,EGFEY
5247,AMEX:EGG,EGG
5248,NASDAQ:EGGQ,EGGQ
5249,AMEX:EGGS,EGGS
5250,AMEX:EGGY,EGGY
5251,NASDAQ:EGHA,EGHA
5252,OTC:EGHSF,EGHSF
5253,NASDAQ:EGHT,EGHT
5254,OTC:EGIEY,EGIEY
5255,OTC:EGIL,EGIL
5256,AMEX:EGLE,EGLE
5257,OTC:EGLXF,EGLXF
5258,OTC:EGMCF,EGMCF
5259,NYSE:EGO,EGO
5260,OTC:EGOC,EGOC
5261,OTC:EGOXF,EGOXF
5262,NYSE:EGP,EGP
5263,OTC:EGPLF,EGPLF
5264,OTC:EGRAF,EGRAF
5265,OTC:EGRX,EGRX
5266,OTC:EGSE,EGSE
5267,OTC:EGTIF,EGTIF
5268,OTC:EGTK,EGTK
5269,OTC:EGTYF,EGTYF
5270,CBOE:EGUS,EGUS
5271,NYSE:EGY,EGY
5272,OTC:EGYF,EGYF
5273,NASDAQ:EH,EH
5274,NYSE:EHAB,EHAB
5275,NYSE:EHC,EHC
5276,NASDAQ:EHGO,EHGO
5277,NYSE:EHI,EHI
5278,NASDAQ:EHLD,EHLD
5279,NASDAQ:EHLS,EHLS
5280,OTC:EHMEF,EHMEF
5281,OTC:EHOS,EHOS
5282,OTC:EHSI,EHSI
5283,NASDAQ:EHTH,EHTH
5284,OTC:EHVVF,EHVVF
5285,CBOE:EHY,EHY
5286,NYSE:EIC,EIC
5287,NYSE:EICA,EICA
5288,NYSE:EICB,EICB
5289,NYSE:EICC,EICC
5290,AMEX:EIDO,EIDO
5291,OTC:EIFZF,EIFZF
5292,NYSE:EIG,EIG
5293,OTC:EIHDF,EIHDF
5294,NYSE:EIIA,EIIA
5295,AMEX:EIM,EIM
5296,AMEX:EINC,EINC
5297,OTC:EIPAF,EIPAF
5298,AMEX:EIPI,EIPI
5299,AMEX:EIPX,EIPX
5300,AMEX:EIRL,EIRL
5301,AMEX:EIS,EIS
5302,NYSE:EIX,EIX
5303,AMEX:EJAN,EJAN
5304,NASDAQ:EJH,EJH
5305,OTC:EJPRY,EJPRY
5306,OTC:EJTTF,EJTTF
5307,AMEX:EJUL,EJUL
5308,OTC:EKCS,EKCS
5309,OTC:EKDHF,EKDHF
5310,NASDAQ:EKG,EKG
5311,NASDAQ:EKSO,EKSO
5312,OTC:EKTAF,EKTAF
5313,OTC:EKTAY,EKTAY
5314,NYSE:EL,EL
5315,AMEX:ELA,ELA
5316,NASDAQ:ELAB,ELAB
5317,OTC:ELALF,ELALF
5318,NYSE:ELAN,ELAN
5319,NASDAQ:ELBM,ELBM
5320,NYSE:ELC,ELC
5321,OTC:ELCPF,ELCPF
5322,OTC:ELCR,ELCR
5323,AMEX:ELCV,ELCV
5324,AMEX:ELD,ELD
5325,OTC:ELDCF,ELDCF
5326,NASDAQ:ELDN,ELDN
5327,OTC:ELECF,ELECF
5328,OTC:ELEEF,ELEEF
5329,OTC:ELEK,ELEK
5330,OTC:ELEMF,ELEMF
5331,OTC:ELEZY,ELEZY
5332,NYSE:ELF,ELF
5333,OTC:ELFIF,ELFIF
5334,NASDAQ:ELFY,ELFY
5335,OTC:ELGL,ELGL
5336,NASDAQ:ELIL,ELIL
5337,OTC:ELIO,ELIO
5338,OTC:ELIQQ,ELIQQ
5339,NASDAQ:ELIS,ELIS
5340,OTC:ELIXF,ELIXF
5341,OTC:ELKEF,ELKEF
5342,OTC:ELKMF,ELKMF
5343,OTC:ELLH,ELLH
5344,AMEX:ELLO,ELLO
5345,OTC:ELLXF,ELLXF
5346,AMEX:ELM,ELM
5347,OTC:ELMA,ELMA
5348,AMEX:ELMD,ELMD
5349,NYSE:ELME,ELME
5350,OTC:ELMGF,ELMGF
5351,OTC:ELMSQ,ELMSQ
5352,OTC:ELMTF,ELMTF
5353,OTC:ELMTY,ELMTY
5354,OTC:ELMUY,ELMUY
5355,NASDAQ:ELOG,ELOG
5356,OTC:ELOX,ELOX
5357,NYSE:ELP,ELP
5358,NYSE:ELPC,ELPC
5359,NASDAQ:ELPW,ELPW
5360,OTC:ELRA,ELRA
5361,OTC:ELRE,ELRE
5362,OTC:ELRFF,ELRFF
5363,OTC:ELRNF,ELRNF
5364,OTC:ELROF,ELROF
5365,OTC:ELRRF,ELRRF
5366,OTC:ELRXF,ELRXF
5367,NYSE:ELS,ELS
5368,NASDAQ:ELSE,ELSE
5369,NASDAQ:ELTK,ELTK
5370,OTC:ELTLF,ELTLF
5371,OTC:ELTP,ELTP
5372,NASDAQ:ELTX,ELTX
5373,NASDAQ:ELUT,ELUT
5374,OTC:ELUXY,ELUXY
5375,NYSE:ELV,ELV
5376,NASDAQ:ELVA,ELVA
5377,OTC:ELVAF,ELVAF
5378,OTC:ELVG,ELVG
5379,NASDAQ:ELVN,ELVN
5380,NASDAQ:ELVR,ELVR
5381,OTC:ELVUF,ELVUF
5382,NASDAQ:ELWS,ELWS
5383,OTC:ELXXF,ELXXF
5384,OTC:ELYS,ELYS
5385,NASDAQ:EM,EM
5386,NYSE:EMA,EMA
5387,OTC:EMAUF,EMAUF
5388,NASDAQ:EMB,EMB
5389,OTC:EMBA,EMBA
5390,NASDAQ:EMBC,EMBC
5391,AMEX:EMBD,EMBD
5392,OTC:EMBR,EMBR
5393,OTC:EMBVF,EMBVF
5394,AMEX:EMBX,EMBX
5395,AMEX:EMC,EMC
5396,NASDAQ:EMCB,EMCB
5397,AMEX:EMCR,EMCR
5398,AMEX:EMCS,EMCS
5399,NYSE:EMD,EMD
5400,AMEX:EMDM,EMDM
5401,CBOE:EMDV,EMDV
5402,NYSE:EME,EME
5403,OTC:EMED,EMED
5404,NASDAQ:EMEQ,EMEQ
5405,AMEX:EMES,EMES
5406,NYSE:EMF,EMF
5407,OTC:EMFGF,EMFGF
5408,OTC:EMGDF,EMGDF
5409,OTC:EMGE,EMGE
5410,CBOE:EMGF,EMGF
5411,AMEX:EMHC,EMHC
5412,OTC:EMHLF,EMHLF
5413,CBOE:EMHY,EMHY
5414,NASDAQ:EMIF,EMIF
5415,NASDAQ:EMISU,EMISU
5416,NASDAQ:EML,EML
5417,OTC:EMLAF,EMLAF
5418,AMEX:EMLC,EMLC
5419,OTC:EMLNS,EMLNS
5420,AMEX:EMLP,EMLP
5421,AMEX:EMM,EMM
5422,OTC:EMMA,EMMA
5423,AMEX:EMMF,EMMF
5424,OTC:EMMS,EMMS
5425,NYSE:EMN,EMN
5426,AMEX:EMNT,EMNT
5427,NYSE:EMO,EMO
5428,AMEX:EMOP,EMOP
5429,OTC:EMOR,EMOR
5430,AMEX:EMOT,EMOT
5431,OTC:EMOTF,EMOTF
5432,NYSE:EMP,EMP
5433,AMEX:EMPB,EMPB
5434,NASDAQ:EMPD,EMPD
5435,NASDAQ:EMPG,EMPG
5436,OTC:EMPPF,EMPPF
5437,OTC:EMPYF,EMPYF
5438,AMEX:EMQQ,EMQQ
5439,NYSE:EMR,EMR
5440,AMEX:EMSF,EMSF
5441,OTC:EMSKF,EMSKF
5442,OTC:EMSQF,EMSQF
5443,CBOE:EMTL,EMTL
5444,OTC:EMTRF,EMTRF
5445,AMEX:EMTY,EMTY
5446,OTC:EMUSF,EMUSF
5447,OTC:EMWPF,EMWPF
5448,AMEX:EMX,EMX
5449,NASDAQ:EMXC,EMXC
5450,NASDAQ:EMXF,EMXF
5451,OTC:EMYB,EMYB
5452,OTC:ENAB,ENAB
5453,OTC:ENADF,ENADF
5454,OTC:ENAKF,ENAKF
5455,NYSE:ENB,ENB
5456,OTC:ENBMF,ENBMF
5457,OTC:ENBP,ENBP
5458,OTC:ENCC,ENCC
5459,OTC:ENDGF,ENDGF
5460,OTC:ENDI,ENDI
5461,OTC:ENDMF,ENDMF
5462,OTC:ENDO,ENDO
5463,OTC:ENDTF,ENDTF
5464,OTC:ENDV,ENDV
5465,NASDAQ:ENDW,ENDW
5466,OTC:ENETF,ENETF
5467,OTC:ENEVF,ENEVF
5468,OTC:ENFD,ENFD
5469,AMEX:ENFR,ENFR
5470,OTC:ENFY,ENFY
5471,OTC:ENGGY,ENGGY
5472,OTC:ENGIY,ENGIY
5473,NASDAQ:ENGN,ENGN
5474,OTC:ENGQF,ENGQF
5475,NASDAQ:ENGS,ENGS
5476,OTC:ENGT,ENGT
5477,OTC:ENHD,ENHD
5478,NYSE:ENIC,ENIC
5479,NYSE:ENJ,ENJ
5480,OTC:ENLAY,ENLAY
5481,NASDAQ:ENLT,ENLT
5482,NASDAQ:ENLV,ENLV
5483,OTC:ENMI,ENMI
5484,OTC:ENMPY,ENMPY
5485,OTC:ENNPF,ENNPF
5486,NYSE:ENO,ENO
5487,CBOE:ENOR,ENOR
5488,NYSE:ENOV,ENOV
5489,NASDAQ:ENPH,ENPH
5490,CBOE:ENPX,ENPX
5491,OTC:ENQUF,ENQUF
5492,NYSE:ENR,ENR
5493,OTC:ENRT,ENRT
5494,NYSE:ENS,ENS
5495,NASDAQ:ENSC,ENSC
5496,NASDAQ:ENSG,ENSG
5497,OTC:ENSV,ENSV
5498,NASDAQ:ENTA,ENTA
5499,OTC:ENTBF,ENTBF
5500,OTC:ENTEF,ENTEF
5501,NASDAQ:ENTG,ENTG
5502,NASDAQ:ENTO,ENTO
5503,NASDAQ:ENTX,ENTX
5504,NYSE:ENVA,ENVA
5505,NASDAQ:ENVB,ENVB
5506,NASDAQ:ENVX,ENVX
5507,AMEX:ENX,ENX
5508,OTC:ENZC,ENZC
5509,NASDAQ:ENZL,ENZL
5510,OTC:ENZN,ENZN
5511,AMEX:EOCT,EOCT
5512,NYSE:EOD,EOD
5513,NYSE:EOG,EOG
5514,OTC:EOGSF,EOGSF
5515,NYSE:EOI,EOI
5516,NASDAQ:EOLS,EOLS
5517,OTC:EONGY,EONGY
5518,AMEX:EONR,EONR
5519,OTC:EOPSF,EOPSF
5520,OTC:EORBF,EORBF
5521,NYSE:EOS,EOS
5522,NASDAQ:EOSE,EOSE
5523,NYSE:EOT,EOT
5524,OTC:EOXFF,EOXFF
5525,AMEX:EP,EP
